,open,low,high,close,price_change,change_percent,date,shamsi_date
3007,"241,690","241,190","242,440","241,890",-,-,2021/06/24,1400/04/03
3008,"241,890","241,890","241,890","241,890",2650,1.1%,2021/06/25,1400/04/04
3009,"244,500","242,290","245,940","244,540",2230,0.91%,2021/06/26,1400/04/05
3010,"243,490","243,490","246,940","246,770",350,0.14%,2021/06/27,1400/04/06
3011,"246,360","246,290","248,640","247,120",2530,1.02%,2021/06/28,1400/04/07
3012,"249,000","248,890","252,040","249,650",4350,1.74%,2021/06/29,1400/04/08
3013,"250,020","249,990","254,130","254,000",2490,0.99%,2021/06/30,1400/04/09
3014,"253,290","250,690","253,440","251,510",-,-,2021/07/01,1400/04/10
3015,"251,510","251,510","251,510","251,510",850,0.34%,2021/07/02,1400/04/11
3016,"251,600","251,390","253,840","252,360",850,0.34%,2021/07/03,1400/04/12
3017,"254,490","251,090","254,640","251,510",1790,0.72%,2021/07/04,1400/04/13
3018,"251,220","249,490","251,340","249,720",1370,0.55%,2021/07/05,1400/04/14
3019,"250,990","250,590","251,640","251,090",230,0.09%,2021/07/06,1400/04/15
3020,"250,490","250,010","251,340","250,860",670,0.27%,2021/07/07,1400/04/16
3021,"251,070","249,490","251,140","250,190",700,0.28%,2021/07/08,1400/04/17
3022,"250,340","248,190","250,340","249,490",500,0.2%,2021/07/10,1400/04/19
3023,"249,210","248,790","250,140","249,990",300,0.12%,2021/07/11,1400/04/20
3024,"250,040","249,290","250,140","249,690",2100,0.85%,2021/07/12,1400/04/21
3025,"249,740","247,090","249,740","247,590",1550,0.63%,2021/07/13,1400/04/22
3026,"247,610","244,990","247,640","246,040",950,0.39%,2021/07/14,1400/04/23
3027,"246,190","246,190","247,940","246,990",-,-,2021/07/15,1400/04/24
3028,"246,990","246,990","246,990","246,990",300,0.12%,2021/07/16,1400/04/25
3029,"247,610","247,190","248,340","247,290",2000,0.82%,2021/07/17,1400/04/26
3030,"246,890","245,190","247,640","245,290",650,0.27%,2021/07/18,1400/04/27
3031,"245,600","244,090","245,640","244,640",550,0.22%,2021/07/19,1400/04/28
3032,"244,820","244,790","245,440","245,190",-,-,2021/07/20,1400/04/29
3033,"245,190","245,190","245,190","245,190",1090,0.44%,2021/07/21,1400/04/30
3034,"246,240","246,190","246,340","246,280",-,-,2021/07/22,1400/04/31
3035,"246,280","246,280","246,280","246,280",810,0.33%,2021/07/23,1400/05/01
3036,"246,190","246,190","247,340","247,090",700,0.28%,2021/07/24,1400/05/02
3037,"247,490","247,490","249,630","247,790",2700,1.09%,2021/07/25,1400/05/03
3038,"248,130","247,890","251,040","250,490",1170,0.47%,2021/07/26,1400/05/04
3039,"250,780","250,690","252,340","251,660",4330,1.72%,2021/07/27,1400/05/05
3040,"251,800","251,690","256,240","255,990",-,-,2021/07/28,1400/05/06
3041,"255,990","255,990","255,990","255,990",1300,0.51%,2021/07/29,1400/05/07
3042,"260,270","256,990","260,640","257,290",2400,0.94%,2021/07/31,1400/05/09
3043,"257,190","254,290","257,640","254,890",300,0.12%,2021/08/01,1400/05/10
3044,"255,690","254,590","256,640","255,190",2100,0.82%,2021/08/02,1400/05/11
3045,"255,790","255,690","258,140","257,290",1100,0.43%,2021/08/03,1400/05/12
3046,"257,250","254,690","257,340","256,190",-,-,2021/08/04,1400/05/13
3047,"256,490","255,790","256,740","256,190",190,0.07%,2021/08/05,1400/05/14
3048,"254,190","253,990","257,140","256,380",510,0.2%,2021/08/07,1400/05/16
3049,"256,290","252,390","257,440","256,890",2200,0.86%,2021/08/08,1400/05/17
3050,"256,340","256,190","259,940","259,090",4250,1.64%,2021/08/09,1400/05/18
3051,"258,990","258,990","263,940","263,340",2750,1.04%,2021/08/10,1400/05/19
3052,"264,690","263,790","267,640","266,090",1800,0.68%,2021/08/11,1400/05/20
3053,"265,890","262,890","266,840","264,290",-,-,2021/08/12,1400/05/21
3054,"264,290","264,290","264,290","264,290",1100,0.42%,2021/08/13,1400/05/22
3055,"263,110","262,590","267,240","263,190",5800,2.2%,2021/08/14,1400/05/23
3056,"263,490","263,490","269,540","268,990",80,0.03%,2021/08/15,1400/05/24
3057,"269,110","268,990","269,140","269,070",80,0.03%,2021/08/16,1400/05/25
3058,"269,080","268,990","269,140","268,990",-,-,2021/08/17,1400/05/26
3059,"268,990","268,990","268,990","268,990",3510,1.3%,2021/08/18,1400/05/27
3060,"269,030","268,990","272,500","272,500",1990,0.73%,2021/08/21,1400/05/30
3061,"274,500","273,490","275,440","274,490",2100,0.77%,2021/08/22,1400/05/31
3062,"274,390","273,690","276,940","276,590",60,0.02%,2021/08/23,1400/06/01
3063,"277,190","275,690","278,940","276,530",1960,0.71%,2021/08/24,1400/06/02
3064,"277,530","276,790","280,940","278,490",500,0.18%,2021/08/25,1400/06/03
3065,"279,490","277,890","280,240","278,990",-,-,2021/08/26,1400/06/04
3066,"278,990","278,990","278,990","278,990",3020,1.08%,2021/08/27,1400/06/05
3067,"282,460","281,190","283,740","282,010",5930,2.15%,2021/08/28,1400/06/06
3068,"281,890","275,490","282,040","276,080",5440,2.01%,2021/08/29,1400/06/07
3069,"273,850","269,350","274,010","270,640",3580,1.32%,2021/08/30,1400/06/08
3070,"273,870","272,250","274,310","274,220",3870,1.43%,2021/08/31,1400/06/09
3071,"273,310","270,050","273,410","270,350",2560,0.95%,2021/09/01,1400/06/10
3072,"270,860","270,850","272,910","272,910",-,-,2021/09/02,1400/06/11
3073,"272,910","272,910","272,910","272,910",2600,0.96%,2021/09/03,1400/06/12
3074,"272,810","270,050","274,110","270,310",370,0.14%,2021/09/04,1400/06/13
3075,"271,110","270,550","272,810","270,680",530,0.2%,2021/09/05,1400/06/14
3076,"271,110","269,660","271,510","271,210",2600,0.96%,2021/09/06,1400/06/15
3077,"271,810","270,760","274,010","273,810",3000,1.1%,2021/09/07,1400/06/16
3078,"275,120","275,050","277,310","276,810",1460,0.53%,2021/09/08,1400/06/17
3079,"276,880","276,350","279,010","278,270",-,-,2021/09/09,1400/06/18
3080,"278,270","278,270","278,270","278,270",960,0.35%,2021/09/10,1400/06/19
3081,"278,670","276,550","278,810","277,310",4800,1.76%,2021/09/11,1400/06/20
3082,"277,210","272,250","277,210","272,510",600,0.22%,2021/09/12,1400/06/21
3083,"270,490","269,050","273,210","273,110",3360,1.23%,2021/09/13,1400/06/22
3084,"274,510","273,350","277,310","276,470",3260,1.19%,2021/09/14,1400/06/23
3085,"272,210","272,050","274,210","273,210",1250,0.46%,2021/09/15,1400/06/24
3086,"273,610","272,150","274,510","274,460",-,-,2021/09/16,1400/06/25
3087,"274,460","274,460","274,460","274,460",750,0.27%,2021/09/17,1400/06/26
3088,"276,010","273,050","276,410","273,710",940,0.34%,2021/09/18,1400/06/27
3089,"272,850","272,850","275,010","274,650",220,0.08%,2021/09/19,1400/06/28
3090,"274,210","273,350","274,510","274,430",400,0.15%,2021/09/20,1400/06/29
3091,"274,450","273,650","276,310","274,030",-,-,2021/09/21,1400/06/30
3092,"274,610","274,450","276,110","275,210",1600,0.58%,2021/09/22,1400/06/31
3093,"275,270","275,050","276,810","276,810",-,-,2021/09/23,1400/07/01
3094,"276,810","276,810","276,810","276,810",1200,0.44%,2021/09/24,1400/07/02
3095,"276,480","274,850","276,810","275,610",1200,0.44%,2021/09/25,1400/07/03
3096,"275,390","275,350","276,910","276,810",-,-,2021/09/26,1400/07/04
3097,"276,810","276,810","276,810","276,810",3900,1.41%,2021/09/27,1400/07/05
3098,"277,590","277,550","280,710","280,710",1800,0.64%,2021/09/28,1400/07/06
3099,"281,490","281,270","283,210","282,510",2200,0.78%,2021/09/29,1400/07/07
3100,"283,160","282,550","284,710","284,710",-,-,2021/09/30,1400/07/08
3101,"284,710","284,710","284,710","284,710",2700,0.96%,2021/10/01,1400/07/09
3102,"282,980","281,150","283,510","282,010",1600,0.57%,2021/10/02,1400/07/10
3103,"281,560","279,450","281,610","280,410",950,0.34%,2021/10/03,1400/07/11
3104,"279,950","279,650","281,680","281,360",-,-,2021/10/04,1400/07/12
3105,"281,360","281,360","281,360","281,360",2040,0.73%,2021/10/05,1400/07/13
3106,"281,210","279,100","281,680","279,320",-,-,2021/10/06,1400/07/14
3107,"279,320","279,320","279,320","279,320",3720,1.35%,2021/10/07,1400/07/15
3108,"279,230","275,500","279,380","275,600",210,0.08%,2021/10/09,1400/07/17
3109,"275,620","274,700","276,280","275,810",2480,0.91%,2021/10/10,1400/07/18
3110,"275,730","272,610","276,080","273,330",2600,0.96%,2021/10/11,1400/07/19
3111,"273,440","269,900","273,680","270,730",830,0.31%,2021/10/12,1400/07/20
3112,"270,670","270,100","272,780","271,560",690,0.25%,2021/10/13,1400/07/21
3113,"272,380","270,400","272,480","270,870",-,-,2021/10/14,1400/07/22
3114,"270,870","270,870","270,870","270,870",1980,0.73%,2021/10/15,1400/07/23
3115,"272,810","271,900","273,280","272,850",1030,0.38%,2021/10/16,1400/07/24
3116,"272,840","271,120","272,980","271,820",820,0.3%,2021/10/17,1400/07/25
3117,"271,470","271,100","273,180","272,640",2190,0.8%,2021/10/18,1400/07/26
3118,"273,530","273,400","275,380","274,830",1750,0.64%,2021/10/19,1400/07/27
3119,"274,060","272,610","274,180","273,080",1070,0.39%,2021/10/20,1400/07/28
3120,"273,670","273,500","274,680","274,150",-,-,2021/10/21,1400/07/29
3121,"274,150","274,150","274,150","274,150",1880,0.69%,2021/10/22,1400/07/30
3122,"274,220","274,100","276,080","276,030",-,-,2021/10/23,1400/08/01
3123,"276,030","276,030","276,030","276,030",410,0.15%,2021/10/24,1400/08/02
3124,"276,530","275,400","276,780","275,620",150,0.05%,2021/10/25,1400/08/03
3125,"275,110","273,900","275,780","275,770",1010,0.37%,2021/10/26,1400/08/04
3126,"275,690","275,400","278,080","276,780",210,0.08%,2021/10/27,1400/08/05
3127,"277,020","276,400","277,080","276,570",-,-,2021/10/28,1400/08/06
3128,"276,570","276,570","276,570","276,570",430,0.16%,2021/10/29,1400/08/07
3129,"276,640","274,100","276,680","276,140",390,0.14%,2021/10/30,1400/08/08
3130,"275,390","274,300","276,080","275,750",680,0.25%,2021/10/31,1400/08/09
3131,"275,980","274,700","276,380","275,070",940,0.34%,2021/11/01,1400/08/10
3132,"275,150","275,100","276,080","276,010",2960,1.07%,2021/11/02,1400/08/11
3133,"275,920","275,800","279,280","278,970",2460,0.89%,2021/11/03,1400/08/12
3134,"277,280","276,300","277,280","276,510",-,-,2021/11/04,1400/08/13
3135,"276,510","276,510","276,510","276,510",1730,0.63%,2021/11/05,1400/08/14
3136,"277,460","277,300","279,580","278,240",1670,0.6%,2021/11/06,1400/08/15
3137,"278,010","277,200","280,080","279,910",330,0.12%,2021/11/07,1400/08/16
3138,"279,840","279,700","281,380","280,240",820,0.29%,2021/11/08,1400/08/17
3139,"280,230","280,200","281,780","281,060",2600,0.93%,2021/11/09,1400/08/18
3140,"281,760","281,400","283,880","283,660",580,0.2%,2021/11/10,1400/08/19
3141,"283,180","283,100","284,480","284,240",-,-,2021/11/11,1400/08/20
3142,"284,240","284,240","284,240","284,240",2160,0.76%,2021/11/12,1400/08/21
3143,"284,130","284,100","287,480","286,400",1170,0.41%,2021/11/13,1400/08/22
3144,"286,540","284,900","287,480","285,230",4950,1.77%,2021/11/14,1400/08/23
3145,"283,520","269,700","283,550","280,280",350,0.13%,2021/11/15,1400/08/24
3146,"279,710","278,930","280,370","279,930",230,0.08%,2021/11/16,1400/08/25
3147,"279,590","278,890","279,740","279,700",1700,0.61%,2021/11/17,1400/08/26
3148,"279,440","278,730","279,540","281,400",2420,0.87%,2021/11/18,1400/08/27
3149,"278,980","278,980","278,980","278,980",1790,0.64%,2021/11/19,1400/08/28
3150,"280,350","280,030","281,080","280,770",2190,0.78%,2021/11/20,1400/08/29
3151,"280,320","280,130","283,400","282,960",910,0.32%,2021/11/21,1400/08/30
3152,"282,530","281,850","284,100","283,870",2140,0.75%,2021/11/22,1400/09/01
3153,"284,980","283,850","286,100","286,010",5010,1.75%,2021/11/23,1400/09/02
3154,"286,720","286,600","292,600","291,020",2940,1.02%,2021/11/24,1400/09/03
3155,"289,400","287,650","289,400","288,080",-,-,2021/11/25,1400/09/04
3156,"288,080","288,080","288,080","288,080",5980,2.12%,2021/11/26,1400/09/05
3157,"286,950","278,070","287,090","282,100",8400,3.07%,2021/11/27,1400/09/06
3158,"281,700","273,470","281,700","273,700",17500,6.39%,2021/11/28,1400/09/07
3159,"293,500","291,200","293,500","291,200",2130,0.74%,2021/11/29,1400/09/08
3160,"288,800","286,550","292,840","289,070",22900,8.6%,2021/11/30,1400/09/09
3161,"260,370","260,230","266,270","266,170",7070,2.66%,2021/12/01,1400/09/10
3162,"266,930","266,860","273,290","273,240",-,-,2021/12/02,1400/09/11
3163,"273,240","273,240","273,240","273,240",6510,2.38%,2021/12/03,1400/09/12
3164,"273,260","273,130","280,230","279,750",1110,0.4%,2021/12/04,1400/09/13
3165,"279,730","278,560","279,770","278,640",400,0.14%,2021/12/05,1400/09/14
3166,"278,720","278,080","278,720","278,240",110,0.04%,2021/12/06,1400/09/15
3167,"278,200","278,080","278,240","278,130",360,0.13%,2021/12/07,1400/09/16
3168,"278,160","277,610","278,240","277,770",730,0.26%,2021/12/08,1400/09/17
3169,"277,640","277,000","277,770","277,040",-,-,2021/12/09,1400/09/18
3170,"277,040","277,040","277,040","277,040",90,0.03%,2021/12/10,1400/09/19
3171,"277,160","276,820","277,160","276,950",20,0.01%,2021/12/11,1400/09/20
3172,"276,940","276,770","276,980","276,930",2140,0.78%,2021/12/12,1400/09/21
3173,"276,830","274,630","276,930","274,790",650,0.24%,2021/12/13,1400/09/22
3174,"274,650","274,050","274,690","274,140",30,0.01%,2021/12/14,1400/09/23
3175,"274,120","274,050","274,210","274,110",60,0.02%,2021/12/15,1400/09/24
3176,"274,220","274,060","274,220","274,170",-,-,2021/12/16,1400/09/25
3177,"274,170","274,170","274,170","274,170",250,0.09%,2021/12/17,1400/09/26
3178,"274,150","274,060","274,420","274,420",400,0.15%,2021/12/18,1400/09/27
3179,"274,350","273,860","274,420","274,020",160,0.06%,2021/12/19,1400/09/28
3180,"273,990","273,860","274,020","273,860",850,0.31%,2021/12/20,1400/09/29
3181,"274,020","272,850","274,020","273,010",1010,0.37%,2021/12/21,1400/09/30
3182,"272,850","272,850","274,020","274,020",-,-,2021/12/22,1400/10/01
3183,"273,970","273,860","274,020","274,020",-,-,2021/12/23,1400/10/02
3184,"274,000","273,860","274,020","274,020",30,0.01%,2021/12/25,1400/10/04
3185,"273,950","273,860","274,020","273,990",30,0.01%,2021/12/26,1400/10/05
3186,"273,950","273,860","274,020","274,020",140,0.05%,2021/12/27,1400/10/06
3187,"273,950","273,860","274,020","273,880",450,0.16%,2021/12/28,1400/10/07
3188,"274,340","274,260","274,420","274,330",450,0.16%,2021/12/29,1400/10/08
3189,"274,420","273,790","274,420","273,880",-,-,2021/12/30,1400/10/09
3190,"273,880","273,880","273,880","273,880",70,0.03%,2021/12/31,1400/10/10
3191,"273,950","273,790","273,950","273,950",-,-,2022/01/01,1400/10/11
3192,"273,990","273,790","273,990","273,950",-,-,2022/01/02,1400/10/12
3193,"273,860","273,790","273,950","273,950",4050,1.5%,2022/01/03,1400/10/13
3194,"273,860","269,740","273,950","269,900",-,-,2022/01/04,1400/10/14
3195,"269,760","269,740","269,900","269,900",1010,0.38%,2022/01/05,1400/10/15
3196,"269,880","268,730","269,900","268,890",580,0.22%,2022/01/08,1400/10/18
3197,"268,810","268,230","268,890","268,310",930,0.35%,2022/01/09,1400/10/19
3198,"268,390","267,220","268,390","267,380",330,0.12%,2022/01/10,1400/10/20
3199,"267,320","267,010","267,380","267,050",380,0.14%,2022/01/11,1400/10/21
3200,"267,140","266,510","267,170","266,670",10730,4.02%,2022/01/12,1400/10/22
3201,"277,400","277,400","277,400","277,400",10780,4.04%,2022/01/13,1400/10/23
3202,"266,620","266,620","266,620","266,620",7910,2.97%,2022/01/14,1400/10/24
3203,"266,670","264,990","276,300","274,530",550,0.2%,2022/01/15,1400/10/25
3204,"276,440","273,340","276,590","275,080",2230,0.82%,2022/01/16,1400/10/26
3205,"271,690","271,570","273,290","272,850",640,0.23%,2022/01/17,1400/10/27
3206,"271,870","271,250","274,600","273,490",1270,0.46%,2022/01/18,1400/10/28
3207,"274,270","274,050","276,100","274,760",490,0.18%,2022/01/19,1400/10/29
3208,"274,650","274,550","275,590","275,250",-,-,2022/01/20,1400/10/30
3209,"275,250","275,250","275,250","275,250",20,0.01%,2022/01/21,1400/11/01
3210,"275,950","274,550","276,400","275,230",2410,0.88%,2022/01/22,1400/11/02
3211,"274,750","274,350","277,800","277,640",2150,0.77%,2022/01/23,1400/11/03
3212,"279,300","278,850","281,400","279,790",2030,0.73%,2022/01/24,1400/11/04
3213,"278,170","277,350","278,800","277,760",850,0.31%,2022/01/25,1400/11/05
3214,"279,020","278,360","281,300","278,610",900,0.32%,2022/01/26,1400/11/06
3215,"277,240","276,860","278,100","277,710",-,-,2022/01/27,1400/11/07
3216,"277,710","277,710","277,710","277,710",1560,0.56%,2022/01/28,1400/11/08
3217,"282,080","279,050","282,800","279,270",390,0.14%,2022/01/29,1400/11/09
3218,"277,880","277,750","279,400","278,880",2010,0.73%,2022/01/30,1400/11/10
3219,"278,810","276,350","278,970","276,870",2290,0.83%,2022/01/31,1400/11/11
3220,"277,540","273,750","277,600","274,580",2030,0.74%,2022/02/01,1400/11/12
3221,"273,770","272,250","274,200","272,550",100,0.04%,2022/02/02,1400/11/13
3222,"273,050","271,960","274,000","272,650",-,-,2022/02/03,1400/11/14
3223,"272,650","272,650","272,650","272,650",8990,3.41%,2022/02/04,1400/11/15
3224,"268,730","263,050","268,900","263,660",3950,1.5%,2022/02/05,1400/11/16
3225,"261,170","261,050","267,800","267,610",3130,1.18%,2022/02/06,1400/11/17
3226,"266,690","263,750","266,900","264,480",3900,1.5%,2022/02/07,1400/11/18
3227,"262,070","259,250","262,400","260,580",1760,0.68%,2022/02/08,1400/11/19
3228,"263,690","260,650","263,700","262,340",70,0.03%,2022/02/09,1400/11/20
3229,"262,390","262,150","262,400","262,270",-,-,2022/02/10,1400/11/21
3230,"262,270","262,270","262,270","262,270",2320,0.88%,2022/02/11,1400/11/22
3231,"262,190","262,150","266,400","264,590",4050,1.53%,2022/02/12,1400/11/23
3232,"264,490","264,280","268,800","268,640",1060,0.39%,2022/02/13,1400/11/24
3233,"270,840","268,390","270,860","269,700",4600,1.74%,2022/02/14,1400/11/25
3234,"267,040","264,850","268,300","265,100",1810,0.69%,2022/02/16,1400/11/27
3235,"264,980","262,850","265,300","263,290",3200,1.23%,2022/02/17,1400/11/28
3236,"263,120","259,920","263,120","260,090",6000,2.36%,2022/02/19,1400/11/30
3237,"258,800","254,050","258,800","254,090",3950,1.55%,2022/02/20,1400/12/01
3238,"255,380","254,850","258,400","258,040",2330,0.9%,2022/02/21,1400/12/02
3239,"258,540","258,360","261,890","260,370",1000,0.39%,2022/02/22,1400/12/03
3240,"262,080","259,350","262,600","259,370",2070,0.8%,2022/02/23,1400/12/04
3241,"261,690","259,850","262,100","261,440",-,-,2022/02/24,1400/12/05
3242,"261,440","261,440","261,440","261,440",1070,0.41%,2022/02/25,1400/12/06
3243,"260,830","259,150","260,890","260,370",420,0.16%,2022/02/26,1400/12/07
3244,"260,140","259,350","260,400","259,950",300,0.12%,2022/02/27,1400/12/08
3245,"259,860","259,550","260,300","259,650",-,-,2022/02/28,1400/12/09
3246,"259,650","259,650","259,650","259,650",3930,1.54%,2022/03/01,1400/12/10
3247,"258,710","255,550","259,000","255,720",430,0.17%,2022/03/02,1400/12/11
3248,"255,530","255,350","257,800","256,150",-,-,2022/03/03,1400/12/12
3249,"256,150","256,150","256,150","256,150",1850,0.73%,2022/03/04,1400/12/13
3250,"256,600","253,760","256,700","254,300",470,0.19%,2022/03/05,1400/12/14
3251,"252,610","251,250","254,300","253,830",4350,1.71%,2022/03/06,1400/12/15
3252,"254,750","254,270","258,890","258,180",2230,0.86%,2022/03/07,1400/12/16
3253,"258,860","258,650","262,600","260,410",2960,1.15%,2022/03/08,1400/12/17
3254,"258,750","254,850","258,990","257,450",490,0.19%,2022/03/09,1400/12/18
3255,"257,770","256,570","258,300","256,960",-,-,2022/03/10,1400/12/19
3256,"256,960","256,960","256,960","256,960",2020,0.79%,2022/03/11,1400/12/20
3257,"257,080","256,850","264,390","258,980",5190,2%,2022/03/12,1400/12/21
3258,"260,740","260,650","265,900","264,170",1520,0.58%,2022/03/13,1400/12/22
3259,"262,550","261,550","263,100","262,650",970,0.37%,2022/03/14,1400/12/23
3260,"263,440","263,150","265,900","263,620",170,0.06%,2022/03/15,1400/12/24
3261,"262,560","262,350","264,400","263,790",1490,0.57%,2022/03/16,1400/12/25
3262,"262,060","262,050","262,300","262,300",-,-,2022/03/17,1400/12/26
3263,"262,300","262,300","262,300","262,300",40,0.02%,2022/03/18,1400/12/27
3264,"262,240","261,650","266,100","262,340",250,0.1%,2022/03/26,1401/01/06
3265,"262,210","262,100","262,750","262,590",4030,1.53%,2022/03/27,1401/01/07
3266,"262,750","262,500","267,490","266,620",3630,1.36%,2022/03/28,1401/01/08
3267,"267,400","267,050","270,700","270,250",420,0.16%,2022/03/29,1401/01/09
3268,"271,800","269,450","272,000","270,670",470,0.17%,2022/03/30,1401/01/10
3269,"270,460","269,950","271,500","271,140",-,-,2022/03/31,1401/01/11
3270,"271,140","271,140","271,140","271,140",2120,0.79%,2022/04/01,1401/01/12
3271,"270,140","268,000","270,200","269,020",860,0.32%,2022/04/03,1401/01/14
3272,"269,140","269,000","272,000","269,880",5390,2%,2022/04/04,1401/01/15
3273,"270,140","269,200","275,400","275,270",2600,0.95%,2022/04/05,1401/01/16
3274,"274,960","271,880","275,100","272,670",2160,0.79%,2022/04/06,1401/01/17
3275,"272,680","272,500","276,000","274,830",-,-,2022/04/07,1401/01/18
3276,"274,830","274,830","274,830","274,830",2100,0.76%,2022/04/08,1401/01/19
3277,"274,970","274,900","277,300","276,930",2160,0.78%,2022/04/09,1401/01/20
3278,"276,310","275,700","279,300","279,090",360,0.13%,2022/04/10,1401/01/21
3279,"278,880","252,660","281,300","279,450",550,0.2%,2022/04/11,1401/01/22
3280,"279,620","278,200","281,500","278,900",850,0.31%,2022/04/12,1401/01/23
3281,"278,680","275,600","278,700","278,050",140,0.05%,2022/04/13,1401/01/24
3282,"277,320","277,200","277,400","277,910",-,-,2022/04/14,1401/01/25
3283,"277,910","277,320","277,910","277,910",1000,0.36%,2022/04/15,1401/01/26
3284,"275,340","275,200","279,600","278,910",60,0.02%,2022/04/16,1401/01/27
3285,"278,710","278,600","280,800","278,970",2460,0.89%,2022/04/17,1401/01/28
3286,"278,370","276,000","279,900","276,510",790,0.29%,2022/04/18,1401/01/29
3287,"276,520","275,510","278,090","275,720",1630,0.59%,2022/04/19,1401/01/30
3288,"275,610","275,500","278,200","277,350",1290,0.47%,2022/04/20,1401/01/31
3289,"277,440","277,400","279,200","278,640",-,-,2022/04/21,1401/02/01
3290,"278,640","278,640","278,640","278,640",580,0.21%,2022/04/22,1401/02/02
3291,"278,570","277,900","279,300","278,060",350,0.13%,2022/04/24,1401/02/04
3292,"277,790","277,000","278,800","278,410",940,0.34%,2022/04/25,1401/02/05
3293,"278,460","278,300","280,600","279,350",1030,0.37%,2022/04/26,1401/02/06
3294,"279,390","279,200","281,100","280,380",880,0.31%,2022/04/27,1401/02/07
3295,"279,240","278,500","280,700","279,500",300,0.11%,2022/04/28,1401/02/08
3296,"279,800","279,800","279,800","279,800",580,0.21%,2022/04/29,1401/02/09
3297,"279,720","279,100","280,490","279,220",340,0.12%,2022/04/30,1401/02/10
3298,"279,460","279,400","279,900","279,560",650,0.23%,2022/05/01,1401/02/11
3299,"279,530","279,050","280,300","280,210",-,-,2022/05/02,1401/02/12
3300,"280,210","280,210","280,210","280,210",350,0.12%,2022/05/03,1401/02/13
3301,"279,800","279,300","280,630","280,560",-,-,2022/05/05,1401/02/15
3302,"280,560","280,560","280,560","280,560",1200,0.43%,2022/05/06,1401/02/16
3303,"279,550","279,410","283,200","281,760",730,0.26%,2022/05/07,1401/02/17
3304,"281,490","280,700","282,100","281,030",1260,0.45%,2022/05/08,1401/02/18
3305,"282,930","281,800","283,100","282,290",5120,1.81%,2022/05/09,1401/02/19
3306,"282,210","282,210","288,300","287,410",31610,12.36%,2022/05/10,1401/02/20
3307,"255,800","255,800","255,800","255,800",100,0.04%,2022/05/11,1401/02/21
3308,"280,860","255,900","305,820","255,900",-,-,2022/05/12,1401/02/22
3309,"255,900","255,900","255,900","255,900",42210,16.49%,2022/05/13,1401/02/23
3310,"302,035","297,250","305,960","298,110",4690,1.57%,2022/05/14,1401/02/24
3311,"302,880","297,730","302,960","302,800",46900,18.33%,2022/05/15,1401/02/25
3312,"279,700","255,900","303,500","255,900",-,-,2022/05/16,1401/02/26
3313,"255,900","255,900","255,900","255,900",58100,22.7%,2022/05/17,1401/02/27
3314,"315,500","314,000","317,000","314,000",1000,0.32%,2022/08/03,1401/05/12
3315,"313,000","313,000","313,000","313,000",3000,0.96%,2022/08/04,1401/05/13
3316,"316,000","316,000","316,000","316,000",21500,7.3%,2022/08/09,1401/05/18
3317,"297,950","294,500","301,400","294,500",3110,1.06%,2022/08/29,1401/06/07
3318,"295,300","294,950","297,720","297,610",1440,0.48%,2022/08/30,1401/06/08
3319,"300,860","298,950","301,220","299,050",580,0.19%,2022/08/31,1401/06/09
3320,"298,260","297,950","298,520","298,470",-,-,2022/09/01,1401/06/10
3321,"298,470","298,470","298,470","298,470",980,0.33%,2022/09/02,1401/06/11
3322,"298,820","298,350","300,320","299,450",3110,1.04%,2022/09/03,1401/06/12
3323,"300,990","300,950","303,220","302,560",390,0.13%,2022/09/04,1401/06/13
3324,"302,420","297,450","302,420","302,170",310,0.1%,2022/09/05,1401/06/14
3325,"301,990","301,150","303,020","302,480",310,0.1%,2022/09/06,1401/06/15
3326,"301,210","299,750","302,520","302,170",240,0.08%,2022/09/07,1401/06/16
3327,"301,510","300,950","303,020","302,410",-,-,2022/09/08,1401/06/17
3328,"302,410","302,410","302,410","302,410",1340,0.44%,2022/09/09,1401/06/18
3329,"304,520","303,650","307,520","303,750",5270,1.73%,2022/09/10,1401/06/19
3330,"303,820","303,750","309,020","309,020",740,0.24%,2022/09/11,1401/06/20
3331,"309,160","307,150","310,020","309,760",6720,2.17%,2022/09/12,1401/06/21
3332,"309,980","309,750","316,520","316,480",2760,0.88%,2022/09/13,1401/06/22
3333,"315,320","311,750","315,320","313,720",1840,0.59%,2022/09/14,1401/06/23
3334,"316,010","315,450","316,720","315,560",-,-,2022/09/15,1401/06/24
3335,"315,560","315,560","315,560","315,560",200,0.06%,2022/09/16,1401/06/25
3336,"319,220","315,250","319,520","315,360",1160,0.37%,2022/09/18,1401/06/27
3337,"315,250","314,650","316,920","316,520",300,0.09%,2022/09/19,1401/06/28
3338,"317,270","315,450","317,520","316,820",300,0.09%,2022/09/20,1401/06/29
3339,"316,220","315,650","317,220","317,120",460,0.15%,2022/09/21,1401/06/30
3340,"315,950","314,950","317,720","316,660",-,-,2022/09/22,1401/06/31
3341,"316,660","316,660","316,660","316,660",350,0.11%,2022/09/23,1401/07/01
3342,"317,150","316,450","318,810","317,010",-,-,2022/09/24,1401/07/02
3343,"317,010","317,010","317,010","317,010",200,0.06%,2022/09/25,1401/07/03
3344,"316,020","316,020","317,520","316,810",-,-,2022/09/26,1401/07/04
3345,"316,810","316,810","316,810","316,810",1500,0.47%,2022/09/27,1401/07/05
3346,"317,310","317,150","318,520","318,310",170,0.05%,2022/09/28,1401/07/06
3347,"318,510","318,450","318,520","318,480",-,-,2022/09/29,1401/07/07
